day_sin,day_cos,dummy_department_finishing,dummy_department_sewing,dummy_team_1,dummy_team_2,dummy_team_3,dummy_team_4,dummy_team_5,dummy_team_6,dummy_team_7,dummy_team_8,dummy_team_9,dummy_team_10,dummy_team_11,dummy_team_12,dummy_no_of_style_change_no,dummy_no_of_style_change_yes,dummy_incentive_no,dummy_incentive_yes,norm_no_of_workers,norm_targeted_productivity,norm_over_time,norm_idle_time,norm_idle_men,norm_productivity_difference,Classification
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.3292319412583304,-0.0574486796102864,-0.1129574507030137,0.0325578041897362,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0762446719650252,0.7188363796702196,1.7804878550860812,-0.0574486796102864,-0.1129574507030137,0.0340992171516523,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9185705841152018,0.7188363796702196,1.59236208847878,-0.0574486796102864,-0.1129574507030137,0.623942004598234,Normal
0.9749279121818236,-0.2225209339563143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.7770880504953566,Normal
0.9749279121818236,-0.2225209339563143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.8457080352245363,Normal
0.9749279121818236,-0.2225209339563143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,1.2754702893575078,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8284711053438741,-0.3027083745328596,1.4848616504174652,-0.0574486796102864,-0.1129574507030137,0.769339394590629,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0537198022721932,-0.3027083745328596,1.7536127455707524,-0.0574486796102864,-0.1129574507030137,1.115977772171434,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-2.345797882939016,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0317204476352342,Normal
0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-3.8781150142436336,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0328093184979132,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.243816906396661,0.7188363796702196,-0.7726475488701471,-0.0574486796102864,-0.1129574507030137,-0.8067645198790315,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,-3.8781150142436336,-0.5576466727475173,-0.0574486796102864,-0.1129574507030137,-3.4521116546426964,Anomaly
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,-0.591483895288921,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.5388776815734971,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8834189913113505,-0.8134807516343981,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-1.3063567485200196,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.3291134742096086,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,-0.2813778663371943,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,-0.2790943852805765,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.2007467756229535,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.243816906396661,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.0960421368587009,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,-0.4770213442015311,-0.0574486796102864,-0.1129574507030137,0.032141268559772,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.3292319412583304,-0.0574486796102864,-0.1129574507030137,0.0325578041897362,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,0.0333676998769716,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0537198022721932,-0.3027083745328596,0.8219422823726902,-0.0574486796102864,-0.1129574507030137,0.0335022556278628,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.8628630376536164,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0086700628865295,-1.3242531287359378,0.1590229143279151,-0.0574486796102864,-0.1129574507030137,0.0317898681579666,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-2.345797882939016,-0.3516041664633305,-0.0574486796102864,-0.1129574507030137,0.0342220664272802,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9185705841152018,-3.8781150142436336,0.7861088030189186,-0.0574486796102864,-0.1129574507030137,0.0339040051175131,Normal
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9876484249927768,-0.0574486796102864,-0.1129574507030137,2.9553501268049427,Normal
0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0086700628865295,0.7188363796702196,-0.0918114411484861,-0.0574486796102864,-0.1129574507030137,3.087481144335091,Anomaly
0.4338837391175582,-0.900968867902419,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9876484249927768,-0.0574486796102864,-0.1129574507030137,3.486597282989464,Anomaly
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6581702943830314,-3.8781150142436336,-0.2888955775942301,-0.0574486796102864,-0.1129574507030137,-3.955324900977156,Anomaly
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7032200337686952,0.7188363796702196,-0.3426457966248875,-0.0574486796102864,-0.1129574507030137,-0.9223463481983648,Normal
-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.4922634153526725,Normal
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,-0.8134807516343981,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-1.2818073578623754,Normal
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.3291134742096086,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,-0.2813778663371943,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.31465262348705,-0.0574486796102864,-0.1129574507030137,-0.2808363762650263,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,-0.2790943852805765,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,0.0333676998769716,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.1142310651357006,-0.0574486796102864,-0.1129574507030137,0.0339031305676007,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.1142310651357006,-0.0574486796102864,-0.1129574507030137,0.0339031305676007,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0537198022721932,-0.3027083745328596,1.7536127455707524,-0.0574486796102864,-0.1129574507030137,0.0337222549052482,Normal
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.7256230619484711,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-2.345797882939016,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,-0.9696547821658024,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9636203235008656,-0.8134807516343981,1.6461123075094375,-0.0574486796102864,-0.1129574507030137,0.0332811881502263,Normal
-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,1.240272966157676,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-1.3242531287359378,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0322766114055848,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9185705841152018,-2.345797882939016,1.59236208847878,-0.0574486796102864,-0.1129574507030137,0.0339426164961699,Normal
-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8960457144223699,-2.345797882939016,1.5654869789634511,-0.0574486796102864,-0.1129574507030137,0.0341061635766753,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8834189913113505,-0.8134807516343981,-0.5576466727475173,-0.0574486796102864,-0.1129574507030137,-2.0722977882621447,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1086676882396695,0.7188363796702196,-0.8263977679008044,-0.0574486796102864,-0.1129574507030137,-1.0960009955950167,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-1.0567219667947152,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-0.4922634153526725,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1086676882396695,0.7188363796702196,-0.8263977679008044,-0.0574486796102864,-0.1129574507030137,-0.1333335510847172,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1851480308335615,0.7188363796702196,0.275481722227673,-0.0574486796102864,-0.1129574507030137,0.0319517848275629,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.3292319412583304,-0.0574486796102864,-0.1129574507030137,0.0325578041897362,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.033295124727768,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.033295124727768,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,0.0333676998769716,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,1.807362964601409,-0.0574486796102864,-0.1129574507030137,0.0333676998769716,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-1.3242531287359378,0.5979830364116175,-0.0574486796102864,-0.1129574507030137,-1.0285662571289222,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-0.3027083745328596,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.030715333667074,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.8113980428599461,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.897173030018206,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.873520844729538,-0.8134807516343981,1.5386118694481228,-0.0574486796102864,-0.1129574507030137,0.0328582745526828,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-1.3242531287359378,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0322766114055848,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9636203235008656,-1.3242531287359378,1.6461123075094375,-0.0574486796102864,-0.1129574507030137,0.0323921706830096,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3339163851679885,0.7188363796702196,-1.0951488630540918,-0.0574486796102864,-0.1129574507030137,2.122039808657706,Normal
-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0537198022721932,-0.3027083745328596,1.7536127455707524,-0.0574486796102864,-0.1129574507030137,1.583223591639866,Normal
-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.243816906396661,0.7188363796702196,-0.9876484249927768,-0.0574486796102864,-0.1129574507030137,3.07095621139079,Anomaly
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,-1.3242531287359378,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,-1.5450478311693645,Normal
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.018568209468342,-0.8134807516343981,-0.7188973298394896,-0.0574486796102864,-0.1129574507030137,-1.142694133724419,Normal
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1086676882396695,0.7188363796702196,-0.8263977679008044,-0.0574486796102864,-0.1129574507030137,0.0038117733327072,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1851480308335615,0.7188363796702196,0.275481722227673,-0.0574486796102864,-0.1129574507030137,0.0319517848275629,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.033295124727768,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,0.7188363796702196,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.033295124727768,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0987695416578571,0.7188363796702196,-0.2709788379173443,-0.0574486796102864,-0.1129574507030137,0.0340054591542001,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-0.3027083745328596,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.030715333667074,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9636203235008656,-0.3027083745328596,1.6461123075094375,-0.0574486796102864,-0.1129574507030137,0.0335110448544876,Normal
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,0.7084680595193911,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1400982914478976,0.7188363796702196,0.3292319412583304,-0.0574486796102864,-0.1129574507030137,0.8945570575782577,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-0.8134807516343981,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0314959694129373,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0086700628865295,-0.8134807516343981,1.699862526540095,-0.0574486796102864,-0.1129574507030137,0.032227836507583,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9861451931936976,-0.8134807516343981,1.6729874170247665,-0.0574486796102864,-0.1129574507030137,0.0325781437219976,Normal
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,0.7188363796702196,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,1.0344130057233514,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0537198022721932,-1.3242531287359378,1.7536127455707524,-0.0574486796102864,-0.1129574507030137,0.0337075687134965,Normal
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1086676882396695,0.7188363796702196,-0.8263977679008044,-0.0574486796102864,-0.1129574507030137,1.3956144196883975,Normal
-2.4492935982947064e-16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0311949325793612,0.7188363796702196,1.7267376360554236,-0.0574486796102864,-0.1129574507030137,2.5125601711277508,Anomaly
-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1987671670109972,-0.3027083745328596,-0.9338982059621194,-0.0574486796102864,-0.1129574507030137,2.9338852487031057,Normal
